customer_id,contact_type,contact_value,contact_name,contact_relation,is_current,created_at,is_test_data
C00000400,EMER,13851055040,向凤英,兄弟姐妹,1,2025-05-08 16:36:07,1
C00000401,MOBILE,13810825486,\N,\N,1,2025-01-16 12:00:06,1
C00000401,EMAIL,rguo@example.org,\N,\N,1,2025-01-16 12:00:06,1
C00000401,EMER,13881011725,陈红梅,朋友,1,2025-01-16 12:00:06,1
C00000402,MOBILE,13883194937,\N,\N,1,2025-05-19 12:32:43,1
C00000402,EMAIL,junyuan@example.net,\N,\N,1,2025-05-19 12:32:43,1
C00000402,EMER,13879754570,曹桂芳,兄弟姐妹,1,2025-05-19 12:32:43,1
C00000403,MOBILE,13807935603,\N,\N,1,2025-04-04 22:28:36,1
C00000403,EMAIL,yongzou@example.com,\N,\N,1,2025-04-04 22:28:36,1
C00000403,EMER,13806844437,高红霞,父亲,1,2025-04-04 22:28:36,1
C00000404,MOBILE,13896683288,\N,\N,1,2025-03-26 11:38:19,1
C00000404,EMER,13862021707,白云,配偶,1,2025-03-26 11:38:19,1
C00000405,MOBILE,13821959902,\N,\N,1,2025-05-02 01:01:39,1
C00000405,EMER,13875601768,程霞,母亲,1,2025-05-02 01:01:39,1
C00000406,MOBILE,13878474499,\N,\N,1,2025-04-28 02:25:54,1
C00000407,MOBILE,13889108015,\N,\N,1,2025-06-15 12:10:11,1
C00000407,EMER,13867635685,俞霞,配偶,1,2025-06-15 12:10:11,1
C00000408,MOBILE,13892919801,\N,\N,1,2025-04-18 20:23:02,1
C00000408,EMER,13819298140,杨梅,朋友,1,2025-04-18 20:23:02,1
C00000409,MOBILE,13883752521,\N,\N,1,2025-06-16 20:43:00,1
C00000410,MOBILE,13829434417,\N,\N,1,2025-02-03 12:37:40,1
C00000410,EMAIL,ayi@example.com,\N,\N,1,2025-02-03 12:37:40,1
C00000410,EMER,13822334629,陈柳,父亲,1,2025-02-03 12:37:40,1
C00000411,MOBILE,13873004872,\N,\N,1,2025-02-14 13:04:31,1
C00000411,EMER,13874196089,梁娟,朋友,1,2025-02-14 13:04:31,1
C00000412,MOBILE,13826839519,\N,\N,1,2025-05-09 09:34:09,1
C00000412,EMAIL,ifang@example.com,\N,\N,1,2025-05-09 09:34:09,1
C00000413,MOBILE,13871688908,\N,\N,1,2025-04-05 20:52:26,1
C00000413,EMER,13887792877,刘波,母亲,1,2025-04-05 20:52:26,1
C00000414,MOBILE,13882530168,\N,\N,1,2025-03-15 07:54:52,1
C00000415,MOBILE,13871609906,\N,\N,1,2025-03-30 20:30:54,1
C00000416,MOBILE,13824634322,\N,\N,1,2025-02-12 13:44:27,1
C00000417,MOBILE,13867137560,\N,\N,1,2025-05-09 13:40:12,1
C00000418,MOBILE,13844198370,\N,\N,1,2025-05-06 13:53:30,1
C00000418,EMER,13800144321,黄东,兄弟姐妹,1,2025-05-06 13:53:30,1
C00000419,MOBILE,13869981440,\N,\N,1,2025-06-04 21:49:27,1
C00000420,MOBILE,13879012061,\N,\N,1,2025-02-20 08:15:36,1
C00000420,EMAIL,chaolu@example.com,\N,\N,1,2025-02-20 08:15:36,1
C00000420,EMER,13888939911,刘玉,兄弟姐妹,1,2025-02-20 08:15:36,1
C00000421,MOBILE,13884190041,\N,\N,1,2025-06-09 13:38:10,1
C00000421,EMER,13856453526,龚利,兄弟姐妹,1,2025-06-09 13:38:10,1
C00000422,MOBILE,13839162093,\N,\N,1,2025-02-25 12:38:36,1
C00000422,EMER,13889107235,黄桂英,父亲,1,2025-02-25 12:38:36,1
C00000423,MOBILE,13896841206,\N,\N,1,2025-01-28 12:26:51,1
C00000424,MOBILE,13804376123,\N,\N,1,2025-02-10 10:53:26,1
C00000425,MOBILE,13842631637,\N,\N,1,2025-03-18 13:23:02,1
C00000426,MOBILE,13818102563,\N,\N,1,2025-04-10 12:39:24,1
C00000427,MOBILE,13833251103,\N,\N,1,2025-04-30 13:27:01,1
C00000427,EMAIL,sdai@example.org,\N,\N,1,2025-04-30 13:27:01,1
C00000427,EMER,13867975254,包秀云,兄弟姐妹,1,2025-04-30 13:27:01,1
C00000428,MOBILE,13845205848,\N,\N,1,2025-02-13 21:49:36,1
C00000428,EMER,13866904026,徐春梅,父亲,1,2025-02-13 21:49:36,1
C00000429,MOBILE,13800496109,\N,\N,1,2025-01-15 19:47:16,1
C00000429,EMER,13850616572,张平,朋友,1,2025-01-15 19:47:16,1
C00000430,MOBILE,13858098117,\N,\N,1,2025-01-02 20:16:06,1
C00000430,EMER,13849389703,杨柳,配偶,1,2025-01-02 20:16:06,1
C00000431,MOBILE,13810342663,\N,\N,1,2025-04-16 20:14:34,1
C00000431,EMER,13895150495,祝瑞,朋友,1,2025-04-16 20:14:34,1
C00000432,MOBILE,13871953044,\N,\N,1,2025-02-11 21:57:51,1
C00000433,MOBILE,13881163275,\N,\N,1,2025-05-27 00:31:19,1
C00000433,EMAIL,jshen@example.net,\N,\N,1,2025-05-27 00:31:19,1
C00000433,EMER,13862177138,曾秀梅,兄弟姐妹,1,2025-05-27 00:31:19,1
C00000434,MOBILE,13875982920,\N,\N,1,2025-01-28 22:21:39,1
C00000434,EMAIL,wei10@example.org,\N,\N,1,2025-01-28 22:21:39,1
C00000435,MOBILE,13854132103,\N,\N,1,2025-02-02 20:18:15,1
C00000436,MOBILE,13824204800,\N,\N,1,2025-02-18 07:26:44,1
C00000436,EMER,13899401661,孙玉华,父亲,1,2025-02-18 07:26:44,1
C00000437,MOBILE,13800102199,\N,\N,1,2025-04-11 11:44:57,1
C00000437,EMAIL,juanxia@example.org,\N,\N,1,2025-04-11 11:44:57,1
C00000437,EMER,13801042095,冯小红,兄弟姐妹,1,2025-04-11 11:44:57,1
C00000438,MOBILE,13888773685,\N,\N,1,2025-04-10 12:07:29,1
C00000438,EMER,13831303052,杨晶,父亲,1,2025-04-10 12:07:29,1
C00000439,MOBILE,13848411473,\N,\N,1,2025-02-09 15:44:45,1
C00000439,EMAIL,ghe@example.com,\N,\N,1,2025-02-09 15:44:45,1
C00000440,MOBILE,13890564916,\N,\N,1,2025-04-20 19:55:36,1
C00000440,EMAIL,xuejun@example.org,\N,\N,1,2025-04-20 19:55:36,1
C00000440,EMER,13856860650,赵瑞,配偶,1,2025-04-20 19:55:36,1
C00000441,MOBILE,13863148082,\N,\N,1,2025-01-13 12:28:36,1
C00000441,EMAIL,chaoyin@example.net,\N,\N,1,2025-01-13 12:28:36,1
C00000441,EMER,13823855639,郭鑫,配偶,1,2025-01-13 12:28:36,1
C00000442,MOBILE,13853871808,\N,\N,1,2025-02-14 13:08:59,1
C00000442,EMER,13833133244,巴建华,配偶,1,2025-02-14 13:08:59,1
C00000443,MOBILE,13854480386,\N,\N,1,2025-01-10 22:13:14,1
C00000443,EMER,13833528838,王秀云,兄弟姐妹,1,2025-01-10 22:13:14,1
C00000444,MOBILE,13892737722,\N,\N,1,2025-02-24 22:09:31,1
C00000444,EMAIL,qianghu@example.org,\N,\N,1,2025-02-24 22:09:31,1
C00000444,EMER,13861373917,王彬,兄弟姐妹,1,2025-02-24 22:09:31,1
C00000445,MOBILE,13856281246,\N,\N,1,2025-05-17 22:20:57,1
C00000445,EMAIL,maolei@example.com,\N,\N,1,2025-05-17 22:20:57,1
C00000446,MOBILE,13861860328,\N,\N,1,2025-02-14 13:39:57,1
C00000446,EMER,13838581907,李利,配偶,1,2025-02-14 13:39:57,1
C00000447,MOBILE,13864250141,\N,\N,1,2025-01-11 20:30:35,1
C00000448,MOBILE,13805222438,\N,\N,1,2025-03-29 13:53:43,1
C00000448,EMAIL,wuping@example.org,\N,\N,1,2025-03-29 13:53:43,1
C00000449,MOBILE,13844701109,\N,\N,1,2025-04-09 10:53:51,1
C00000449,EMAIL,xiuying57@example.com,\N,\N,1,2025-04-09 10:53:51,1
C00000450,MOBILE,13841918732,\N,\N,1,2025-01-05 01:07:14,1
C00000450,EMER,13835069093,李丽,兄弟姐妹,1,2025-01-05 01:07:14,1
C00000451,MOBILE,13893801606,\N,\N,1,2025-03-04 12:41:36,1
C00000452,MOBILE,13827338739,\N,\N,1,2025-03-05 18:29:28,1
C00000452,EMER,13871929530,徐颖,母亲,1,2025-03-05 18:29:28,1
C00000453,MOBILE,13894821234,\N,\N,1,2025-02-10 13:32:58,1
C00000453,EMAIL,bqin@example.com,\N,\N,1,2025-02-10 13:32:58,1
C00000453,EMER,13871962604,柯丽,母亲,1,2025-02-10 13:32:58,1
C00000454,MOBILE,13803982153,\N,\N,1,2025-06-06 20:00:08,1
C00000454,EMER,13819175744,王娟,父亲,1,2025-06-06 20:00:08,1
C00000455,MOBILE,13831986997,\N,\N,1,2025-01-07 01:03:28,1
C00000455,EMER,13807373781,罗莹,父亲,1,2025-01-07 01:03:28,1
C00000456,MOBILE,13889019959,\N,\N,1,2025-03-17 22:16:44,1
C00000456,EMER,13849494714,卢慧,配偶,1,2025-03-17 22:16:44,1
C00000457,MOBILE,13884634673,\N,\N,1,2025-05-20 21:32:22,1
C00000458,MOBILE,13865122481,\N,\N,1,2025-04-14 20:52:06,1
C00000458,EMER,13808332624,胡秀华,兄弟姐妹,1,2025-04-14 20:52:06,1
C00000459,MOBILE,13825008998,\N,\N,1,2025-02-13 20:18:17,1
C00000459,EMER,13800815764,余畅,父亲,1,2025-02-13 20:18:17,1
C00000460,MOBILE,13832304705,\N,\N,1,2025-05-07 15:35:48,1
C00000460,EMAIL,huangwei@example.net,\N,\N,1,2025-05-07 15:35:48,1
C00000461,MOBILE,13838252839,\N,\N,1,2025-02-21 18:58:40,1
C00000461,EMER,13897027799,陶桂芝,配偶,1,2025-02-21 18:58:40,1
C00000462,MOBILE,13881037721,\N,\N,1,2025-05-27 14:25:14,1
C00000462,EMAIL,nagong@example.org,\N,\N,1,2025-05-27 14:25:14,1
C00000463,MOBILE,13811216848,\N,\N,1,2025-04-22 00:29:25,1
C00000464,MOBILE,13809233036,\N,\N,1,2025-05-03 14:11:14,1
C00000464,EMER,13834173156,周秀兰,朋友,1,2025-05-03 14:11:14,1
C00000465,MOBILE,13854694612,\N,\N,1,2025-03-09 13:04:47,1
C00000465,EMER,13875468694,李娟,朋友,1,2025-03-09 13:04:47,1
C00000466,MOBILE,13809254754,\N,\N,1,2025-02-17 21:57:16,1
C00000466,EMER,13896870001,方强,配偶,1,2025-02-17 21:57:16,1
C00000467,MOBILE,13860129460,\N,\N,1,2025-04-26 20:44:39,1
C00000468,MOBILE,13884593989,\N,\N,1,2025-01-23 13:39:59,1
C00000468,EMAIL,fenglei@example.org,\N,\N,1,2025-01-23 13:39:59,1
C00000469,MOBILE,13851844570,\N,\N,1,2025-01-27 20:31:43,1
C00000469,EMAIL,taojie@example.net,\N,\N,1,2025-01-27 20:31:43,1
C00000470,MOBILE,13843813363,\N,\N,1,2025-04-27 09:33:48,1
C00000470,EMAIL,wqin@example.net,\N,\N,1,2025-04-27 09:33:48,1
C00000470,EMER,13867186014,孙鑫,兄弟姐妹,1,2025-04-27 09:33:48,1
C00000471,MOBILE,13822574687,\N,\N,1,2025-03-14 15:27:24,1
C00000471,EMAIL,qfang@example.com,\N,\N,1,2025-03-14 15:27:24,1
C00000472,MOBILE,13806763752,\N,\N,1,2025-04-27 13:00:48,1
C00000472,EMER,13852723900,徐辉,母亲,1,2025-04-27 13:00:48,1
C00000473,MOBILE,13839029114,\N,\N,1,2025-05-25 13:04:37,1
C00000473,EMER,13858706613,吴淑兰,朋友,1,2025-05-25 13:04:37,1
C00000474,MOBILE,13831637563,\N,\N,1,2025-02-14 12:52:18,1
C00000475,MOBILE,13863449877,\N,\N,1,2025-02-02 19:02:16,1
C00000475,EMAIL,xiuying87@example.net,\N,\N,1,2025-02-02 19:02:16,1
C00000475,EMER,13806371452,洪红,父亲,1,2025-02-02 19:02:16,1
C00000476,MOBILE,13849297969,\N,\N,1,2025-01-02 22:18:48,1
C00000476,EMAIL,qiangtan@example.net,\N,\N,1,2025-01-02 22:18:48,1
C00000476,EMER,13828291329,周红霞,父亲,1,2025-01-02 22:18:48,1
C00000477,MOBILE,13879134343,\N,\N,1,2025-04-24 09:35:15,1
C00000477,EMAIL,wei69@example.com,\N,\N,1,2025-04-24 09:35:15,1
C00000477,EMER,13880646886,李峰,母亲,1,2025-04-24 09:35:15,1
C00000478,MOBILE,13822322501,\N,\N,1,2025-04-05 12:52:00,1
C00000479,MOBILE,13874384432,\N,\N,1,2025-05-01 21:41:41,1
C00000479,EMER,13869169211,李丹丹,朋友,1,2025-05-01 21:41:41,1
C00000480,MOBILE,13868769442,\N,\N,1,2025-04-01 10:19:03,1
C00000481,MOBILE,13857035597,\N,\N,1,2025-02-23 21:13:01,1
C00000481,EMER,13845530368,夏玉珍,兄弟姐妹,1,2025-02-23 21:13:01,1
C00000482,MOBILE,13895438508,\N,\N,1,2025-03-06 17:39:55,1
C00000482,EMER,13866357860,郭云,父亲,1,2025-03-06 17:39:55,1
C00000483,MOBILE,13810480792,\N,\N,1,2025-05-13 19:10:53,1
C00000483,EMAIL,jie31@example.com,\N,\N,1,2025-05-13 19:10:53,1
C00000483,EMER,13874819109,尚建华,父亲,1,2025-05-13 19:10:53,1
C00000484,MOBILE,13825534272,\N,\N,1,2025-02-25 00:33:50,1
C00000485,MOBILE,13845901429,\N,\N,1,2025-02-03 12:35:27,1
C00000486,MOBILE,13852890614,\N,\N,1,2025-02-22 13:57:48,1
C00000486,EMAIL,uwei@example.org,\N,\N,1,2025-02-22 13:57:48,1
C00000486,EMER,13862581885,刘丽华,兄弟姐妹,1,2025-02-22 13:57:48,1
C00000487,MOBILE,13831164825,\N,\N,1,2025-05-13 22:28:05,1
C00000487,EMAIL,weiwen@example.net,\N,\N,1,2025-05-13 22:28:05,1
C00000487,EMER,13875941949,黄桂花,母亲,1,2025-05-13 22:28:05,1
C00000488,MOBILE,13825249447,\N,\N,1,2025-03-25 15:59:25,1
C00000488,EMER,13870103027,岳莉,兄弟姐妹,1,2025-03-25 15:59:25,1
C00000489,MOBILE,13879941905,\N,\N,1,2025-05-05 19:40:38,1
C00000489,EMAIL,yangna@example.com,\N,\N,1,2025-05-05 19:40:38,1
C00000490,MOBILE,13880738042,\N,\N,1,2025-01-18 21:58:21,1
C00000490,EMAIL,pchang@example.com,\N,\N,1,2025-01-18 21:58:21,1
C00000490,EMER,13874919163,赵莉,父亲,1,2025-01-18 21:58:21,1
C00000491,MOBILE,13860186162,\N,\N,1,2025-02-08 20:14:16,1
C00000491,EMER,13893444993,陶慧,兄弟姐妹,1,2025-02-08 20:14:16,1
C00000492,MOBILE,13850322275,\N,\N,1,2025-02-05 15:20:02,1
C00000492,EMER,13813594297,余玉兰,母亲,1,2025-02-05 15:20:02,1
C00000493,MOBILE,13896007692,\N,\N,1,2025-01-01 22:24:18,1
C00000493,EMER,13832980108,潘宇,配偶,1,2025-01-01 22:24:18,1
C00000494,MOBILE,13881068654,\N,\N,1,2025-04-20 12:25:33,1
C00000494,EMER,13826369707,盖淑兰,朋友,1,2025-04-20 12:25:33,1
C00000495,MOBILE,13898750074,\N,\N,1,2025-01-07 08:59:21,1
C00000495,EMER,13825212659,储淑兰,兄弟姐妹,1,2025-01-07 08:59:21,1
C00000496,MOBILE,13875175774,\N,\N,1,2025-05-25 17:40:10,1
C00000497,MOBILE,13814133525,\N,\N,1,2025-02-04 22:08:05,1
C00000497,EMER,13812456184,张丽娟,朋友,1,2025-02-04 22:08:05,1
C00000498,MOBILE,13837647100,\N,\N,1,2025-04-22 22:42:10,1
C00000498,EMER,13851626280,陈雪梅,父亲,1,2025-04-22 22:42:10,1
C00000499,MOBILE,13888830589,\N,\N,1,2025-03-17 13:43:15,1
C00000499,EMER,13860536066,王丽,母亲,1,2025-03-17 13:43:15,1
C00000500,MOBILE,13866736641,\N,\N,1,2025-01-13 20:50:50,1
C00000500,EMER,13836493375,宋秀珍,父亲,1,2025-01-13 20:50:50,1
C00000501,MOBILE,13876005397,\N,\N,1,2025-01-26 21:51:42,1
C00000501,EMER,13841670909,姚桂荣,兄弟姐妹,1,2025-01-26 21:51:42,1
C00000502,MOBILE,13818444579,\N,\N,1,2025-03-30 15:38:25,1
C00000502,EMAIL,qiuping@example.com,\N,\N,1,2025-03-30 15:38:25,1
C00000502,EMER,13818982207,韩军,配偶,1,2025-03-30 15:38:25,1
C00000503,MOBILE,13815732984,\N,\N,1,2025-05-09 20:31:07,1
C00000503,EMAIL,yanduan@example.net,\N,\N,1,2025-05-09 20:31:07,1
C00000503,EMER,13808600947,范琳,母亲,1,2025-05-09 20:31:07,1
C00000504,MOBILE,13897576202,\N,\N,1,2025-01-06 21:48:01,1
C00000504,EMAIL,ozhao@example.com,\N,\N,1,2025-01-06 21:48:01,1
C00000504,EMER,13896562535,席浩,朋友,1,2025-01-06 21:48:01,1
C00000505,MOBILE,13860635391,\N,\N,1,2025-01-25 14:02:37,1
C00000505,EMER,13824860267,赵琳,配偶,1,2025-01-25 14:02:37,1
C00000506,MOBILE,13801824473,\N,\N,1,2025-02-12 02:16:23,1
C00000506,EMER,13809112237,刘伟,兄弟姐妹,1,2025-02-12 02:16:23,1
C00000507,MOBILE,13880300511,\N,\N,1,2025-04-09 22:07:13,1
C00000507,EMAIL,yang06@example.com,\N,\N,1,2025-04-09 22:07:13,1
C00000507,EMER,13885776529,欧阳云,配偶,1,2025-04-09 22:07:13,1
C00000508,MOBILE,13835162086,\N,\N,1,2025-01-08 18:47:29,1
C00000508,EMER,13880007926,邱亮,朋友,1,2025-01-08 18:47:29,1
C00000509,MOBILE,13802976571,\N,\N,1,2025-01-02 13:19:57,1
C00000509,EMER,13848457202,蔡敏,配偶,1,2025-01-02 13:19:57,1
C00000510,MOBILE,13896904730,\N,\N,1,2025-01-15 15:57:21,1
C00000510,EMAIL,gangluo@example.org,\N,\N,1,2025-01-15 15:57:21,1
C00000510,EMER,13894333247,罗云,父亲,1,2025-01-15 15:57:21,1
C00000511,MOBILE,13884340063,\N,\N,1,2025-01-30 12:05:04,1
C00000512,MOBILE,13882587238,\N,\N,1,2025-01-25 00:24:36,1
C00000512,EMAIL,lixiulan@example.org,\N,\N,1,2025-01-25 00:24:36,1
C00000513,MOBILE,13857429479,\N,\N,1,2025-04-03 15:09:07,1
C00000513,EMAIL,jqiu@example.com,\N,\N,1,2025-04-03 15:09:07,1
C00000513,EMER,13868576691,陈勇,配偶,1,2025-04-03 15:09:07,1
C00000514,MOBILE,13814114055,\N,\N,1,2025-04-04 13:39:52,1
C00000515,MOBILE,13894621657,\N,\N,1,2025-05-23 20:46:48,1
C00000515,EMER,13846091392,刘英,母亲,1,2025-05-23 20:46:48,1
C00000516,MOBILE,13811899582,\N,\N,1,2025-03-22 20:58:07,1
C00000516,EMAIL,ikong@example.net,\N,\N,1,2025-03-22 20:58:07,1
C00000517,MOBILE,13867195843,\N,\N,1,2025-02-11 17:14:04,1
C00000518,MOBILE,13853087337,\N,\N,1,2025-04-21 23:52:39,1
C00000519,MOBILE,13852545914,\N,\N,1,2025-03-02 21:13:00,1
C00000519,EMER,13852147162,许芳,配偶,1,2025-03-02 21:13:00,1
C00000520,MOBILE,13853093895,\N,\N,1,2025-01-26 21:58:45,1
C00000520,EMER,13816000451,孙玉珍,兄弟姐妹,1,2025-01-26 21:58:45,1
C00000521,MOBILE,13801256905,\N,\N,1,2025-02-10 13:44:47,1
C00000521,EMAIL,taoqiao@example.org,\N,\N,1,2025-02-10 13:44:47,1
C00000521,EMER,13888966262,史瑜,母亲,1,2025-02-10 13:44:47,1
C00000522,MOBILE,13866459812,\N,\N,1,2025-04-09 23:21:07,1
C00000522,EMER,13889878313,刘斌,母亲,1,2025-04-09 23:21:07,1
C00000523,MOBILE,13885337732,\N,\N,1,2025-05-21 13:19:25,1
C00000523,EMER,13859485176,苑阳,配偶,1,2025-05-21 13:19:25,1
C00000524,MOBILE,13885458015,\N,\N,1,2025-01-01 20:28:39,1
C00000525,MOBILE,13892952024,\N,\N,1,2025-02-03 13:09:10,1
C00000526,MOBILE,13863815787,\N,\N,1,2025-02-12 09:08:23,1
C00000526,EMER,13890721021,赵建,配偶,1,2025-02-12 09:08:23,1
C00000527,MOBILE,13882859939,\N,\N,1,2025-01-24 14:20:18,1
C00000527,EMER,13881622706,吴兵,父亲,1,2025-01-24 14:20:18,1
C00000528,MOBILE,13827894406,\N,\N,1,2025-06-13 12:39:56,1
C00000528,EMER,13888385847,吴桂花,朋友,1,2025-06-13 12:39:56,1
C00000529,MOBILE,13845498583,\N,\N,1,2025-04-12 13:49:45,1
C00000530,MOBILE,13879657755,\N,\N,1,2025-05-17 17:54:13,1
C00000530,EMAIL,yangshen@example.org,\N,\N,1,2025-05-17 17:54:13,1
C00000531,MOBILE,13894256356,\N,\N,1,2025-01-19 08:27:34,1
C00000531,EMAIL,qianchao@example.org,\N,\N,1,2025-01-19 08:27:34,1
C00000531,EMER,13877110918,蒋丹丹,配偶,1,2025-01-19 08:27:34,1
C00000532,MOBILE,13824843679,\N,\N,1,2025-02-18 14:53:45,1
C00000532,EMAIL,sjia@example.org,\N,\N,1,2025-02-18 14:53:45,1
C00000533,MOBILE,13806926135,\N,\N,1,2025-04-08 17:58:32,1
C00000533,EMER,13844726921,郭燕,朋友,1,2025-04-08 17:58:32,1
C00000534,MOBILE,13813599572,\N,\N,1,2025-03-26 13:45:31,1
C00000534,EMAIL,aliao@example.org,\N,\N,1,2025-03-26 13:45:31,1
C00000534,EMER,13873143417,安鑫,兄弟姐妹,1,2025-03-26 13:45:31,1
C00000535,MOBILE,13816460066,\N,\N,1,2025-01-20 22:35:53,1
C00000535,EMER,13851468584,黄云,朋友,1,2025-01-20 22:35:53,1
C00000536,MOBILE,13828943202,\N,\N,1,2025-04-28 06:35:27,1
C00000536,EMAIL,ewu@example.com,\N,\N,1,2025-04-28 06:35:27,1
C00000536,EMER,13825531801,王秀荣,朋友,1,2025-04-28 06:35:27,1
C00000537,MOBILE,13827229139,\N,\N,1,2025-01-05 20:03:55,1
C00000537,EMER,13812280923,郑波,父亲,1,2025-01-05 20:03:55,1
C00000538,MOBILE,13830855081,\N,\N,1,2025-04-30 20:19:41,1
C00000538,EMAIL,qianguiying@example.org,\N,\N,1,2025-04-30 20:19:41,1
C00000538,EMER,13889354345,吴秀珍,母亲,1,2025-04-30 20:19:41,1
C00000539,MOBILE,13803909196,\N,\N,1,2025-04-21 01:50:44,1
C00000539,EMER,13867236597,尧超,母亲,1,2025-04-21 01:50:44,1
C00000540,MOBILE,13868597898,\N,\N,1,2025-04-26 13:46:19,1
C00000540,EMER,13850720672,张桂芝,母亲,1,2025-04-26 13:46:19,1
C00000541,MOBILE,13897935742,\N,\N,1,2025-02-02 22:28:56,1
C00000541,EMAIL,chaoren@example.net,\N,\N,1,2025-02-02 22:28:56,1
C00000541,EMER,13889721924,赵红霞,母亲,1,2025-02-02 22:28:56,1
C00000542,MOBILE,13867232637,\N,\N,1,2025-03-27 20:42:09,1
C00000542,EMAIL,yejie@example.com,\N,\N,1,2025-03-27 20:42:09,1
C00000543,MOBILE,13879020818,\N,\N,1,2025-02-01 11:29:16,1
C00000543,EMER,13870970594,杜淑华,朋友,1,2025-02-01 11:29:16,1
C00000544,MOBILE,13891542148,\N,\N,1,2025-01-19 10:07:12,1
C00000544,EMER,13873012110,耿梅,配偶,1,2025-01-19 10:07:12,1
C00000545,MOBILE,13893914310,\N,\N,1,2025-05-14 12:24:00,1
C00000546,MOBILE,13891486294,\N,\N,1,2025-02-09 13:10:21,1
C00000546,EMER,13877817356,高晶,母亲,1,2025-02-09 13:10:21,1
C00000547,MOBILE,13819740911,\N,\N,1,2025-03-29 21:03:52,1
C00000547,EMAIL,nabai@example.com,\N,\N,1,2025-03-29 21:03:52,1
C00000547,EMER,13805978233,孙静,朋友,1,2025-03-29 21:03:52,1
C00000548,MOBILE,13843150409,\N,\N,1,2025-01-12 13:36:14,1
C00000548,EMER,13894840136,李秀芳,母亲,1,2025-01-12 13:36:14,1
C00000549,MOBILE,13896421515,\N,\N,1,2025-03-16 18:41:17,1
C00000549,EMER,13869564176,曾欣,朋友,1,2025-03-16 18:41:17,1
C00000550,MOBILE,13851023009,\N,\N,1,2025-05-27 07:50:40,1
C00000550,EMER,13818359298,雷桂荣,朋友,1,2025-05-27 07:50:40,1
C00000551,MOBILE,13887219091,\N,\N,1,2025-04-10 11:32:18,1
C00000551,EMER,13886328194,刘璐,父亲,1,2025-04-10 11:32:18,1
C00000552,MOBILE,13861518861,\N,\N,1,2025-03-29 02:27:51,1
C00000552,EMER,13869154031,李洁,朋友,1,2025-03-29 02:27:51,1
C00000553,MOBILE,13874385669,\N,\N,1,2025-02-04 18:56:54,1
C00000553,EMER,13803701650,雷红霞,母亲,1,2025-02-04 18:56:54,1
C00000554,MOBILE,13833956459,\N,\N,1,2025-05-08 14:11:29,1
C00000554,EMER,13841906216,王静,朋友,1,2025-05-08 14:11:29,1
C00000555,MOBILE,13883325680,\N,\N,1,2025-06-20 13:23:46,1
C00000555,EMAIL,jingcheng@example.net,\N,\N,1,2025-06-20 13:23:46,1
C00000555,EMER,13871167792,胡玉珍,配偶,1,2025-06-20 13:23:46,1
C00000556,MOBILE,13847774461,\N,\N,1,2025-02-04 13:22:43,1
C00000556,EMAIL,axu@example.org,\N,\N,1,2025-02-04 13:22:43,1
C00000556,EMER,13812767457,郭芳,父亲,1,2025-02-04 13:22:43,1
C00000557,MOBILE,13815094776,\N,\N,1,2025-06-05 20:01:37,1
C00000557,EMER,13860437882,苏秀荣,兄弟姐妹,1,2025-06-05 20:01:37,1
C00000558,MOBILE,13838931177,\N,\N,1,2025-04-15 19:17:39,1
C00000558,EMER,13824955432,赵伟,父亲,1,2025-04-15 19:17:39,1
C00000559,MOBILE,13855026804,\N,\N,1,2025-05-22 11:44:39,1
C00000559,EMER,13814135909,严强,父亲,1,2025-05-22 11:44:39,1
C00000560,MOBILE,13802304201,\N,\N,1,2025-01-11 12:46:22,1
C00000560,EMER,13836221394,封彬,兄弟姐妹,1,2025-01-11 12:46:22,1
C00000561,MOBILE,13868447491,\N,\N,1,2025-02-08 12:45:56,1
C00000561,EMER,13889012621,杨秀华,配偶,1,2025-02-08 12:45:56,1
C00000562,MOBILE,13880850009,\N,\N,1,2025-05-28 12:49:23,1
C00000562,EMER,13862121501,谢芳,母亲,1,2025-05-28 12:49:23,1
C00000563,MOBILE,13833308929,\N,\N,1,2025-02-15 17:24:31,1
C00000564,MOBILE,13838928836,\N,\N,1,2025-01-10 12:10:49,1
C00000564,EMER,13850637062,张燕,朋友,1,2025-01-10 12:10:49,1
C00000565,MOBILE,13828734969,\N,\N,1,2025-01-29 01:56:05,1
C00000565,EMER,13831932895,李桂英,朋友,1,2025-01-29 01:56:05,1
C00000566,MOBILE,13805509387,\N,\N,1,2025-01-06 12:07:08,1
C00000566,EMAIL,dzhao@example.com,\N,\N,1,2025-01-06 12:07:08,1
C00000567,MOBILE,13826602360,\N,\N,1,2025-03-14 10:59:32,1
C00000567,EMAIL,izeng@example.com,\N,\N,1,2025-03-14 10:59:32,1
C00000568,MOBILE,13899774878,\N,\N,1,2025-01-25 13:47:45,1
C00000568,EMER,13821289666,王桂芝,兄弟姐妹,1,2025-01-25 13:47:45,1
C00000569,MOBILE,13826873935,\N,\N,1,2025-05-18 15:48:25,1
C00000569,EMAIL,tao60@example.net,\N,\N,1,2025-05-18 15:48:25,1
C00000570,MOBILE,13877155163,\N,\N,1,2025-01-17 12:43:45,1
C00000570,EMAIL,nluo@example.com,\N,\N,1,2025-01-17 12:43:45,1
C00000570,EMER,13879072939,张利,兄弟姐妹,1,2025-01-17 12:43:45,1
C00000571,MOBILE,13837435739,\N,\N,1,2025-01-18 21:30:36,1
