customer_id,addr_type,province,city,district,detail,is_current,created_at,is_test_data
C00002481,HOME,河南,成都,南溪,马街R座,1,2025-03-04 00:36:02,1
C00002481,WORK,河南,长沙,沈北新,黄石金承科技有限公司办公楼,1,2025-03-04 00:36:02,1
C00002482,HOME,黑龙江,柳州,黄浦,宁德路k座,1,2025-03-08 15:15:58,1
C00002483,HOME,广东,合肥,白云,哈尔滨街b座,1,2025-03-14 19:33:18,1
C00002484,HOME,北京,郑州,城北,荆门路m座,1,2025-04-25 09:58:46,1
C00002484,WORK,北京,沈阳,涪城,趋势传媒有限公司办公楼,1,2025-04-25 09:58:46,1
C00002485,HOME,江苏,海门,秀英,沈阳街S座,1,2025-03-22 19:12:10,1
C00002485,WORK,江苏,沈阳,徐汇,浦华众城网络有限公司办公楼,1,2025-03-22 19:12:10,1
C00002486,HOME,四川,深圳,城东,荆路r座,1,2025-05-29 21:59:49,1
C00002487,HOME,山东,淮安,高港,太原路R座,1,2025-04-20 11:20:42,1
C00002488,HOME,湖北,永安,高港,北京街Z座,1,2025-05-28 02:32:13,1
C00002488,WORK,湖北,深圳,锡山,海创传媒有限公司办公楼,1,2025-05-28 02:32:13,1
C00002489,HOME,重庆,合肥,牧野,赵路S座,1,2025-02-22 20:07:07,1
C00002489,WORK,重庆,佛山,房山,开发区世创科技有限公司办公楼,1,2025-02-22 20:07:07,1
C00002490,HOME,湖南,柳州,秀英,永安路h座,1,2025-02-07 00:47:28,1
C00002491,HOME,山东,宜都,徐汇,兴城街c座,1,2025-01-07 09:29:41,1
C00002491,WORK,山东,宜都,门头沟,南康传媒有限公司办公楼,1,2025-01-07 09:29:41,1
C00002492,HOME,广东,海门,龙潭,李路D座,1,2025-01-25 13:18:51,1
C00002492,WORK,广东,长沙,丰都,双敏电子信息有限公司办公楼,1,2025-01-25 13:18:51,1
C00002493,HOME,重庆,武汉,怀柔,柳州路a座,1,2025-05-17 20:22:53,1
C00002494,HOME,江西,宜都,华龙,银川街c座,1,2025-03-25 15:00:17,1
C00002494,WORK,江西,贵阳,海陵,开发区世创信息有限公司办公楼,1,2025-03-25 15:00:17,1
C00002495,HOME,广东,台北,南溪,王路H座,1,2025-01-01 12:51:08,1
C00002496,HOME,江苏,兴安盟,永川,王路r座,1,2025-04-17 22:52:53,1
C00002496,WORK,江苏,呼和浩特,平山,黄石金承科技有限公司办公楼,1,2025-04-17 22:52:53,1
C00002497,HOME,江苏,辽阳,大兴,王街g座,1,2025-01-27 17:44:44,1
C00002498,HOME,江苏,太原,高明,刘路L座,1,2025-02-11 12:21:57,1
C00002498,WORK,江苏,南宁,安次,开发区世创网络有限公司办公楼,1,2025-02-11 12:21:57,1
C00002499,HOME,广东,长沙,萧山,沈阳路I座,1,2025-01-01 16:28:23,1
C00002500,HOME,湖北,天津,江北,王路l座,1,2025-05-24 13:57:33,1
C00002501,HOME,江苏,兰州,白云,王街t座,1,2025-01-22 01:27:59,1
C00002502,HOME,山东,大冶,静安,郑州路f座,1,2025-01-08 17:39:26,1
C00002503,HOME,江西,关岭,沈北新,缪街l座,1,2025-03-27 20:41:39,1
C00002503,WORK,江西,哈尔滨,大东,维旺明科技有限公司办公楼,1,2025-03-27 20:41:39,1
C00002504,HOME,江西,汕尾,高港,赵路W座,1,2025-01-24 12:06:55,1
C00002504,WORK,江西,荆门,朝阳,新宇龙信息科技有限公司办公楼,1,2025-01-24 12:06:55,1
C00002505,HOME,北京,长春,上街,武汉路m座,1,2025-03-11 09:19:19,1
C00002505,WORK,北京,宜都,海陵,联软传媒有限公司办公楼,1,2025-03-11 09:19:19,1
C00002506,HOME,云南,合山,南湖,齐齐哈尔路i座,1,2025-02-28 13:05:23,1
C00002506,WORK,云南,乌鲁木齐,龙潭,华成育卓科技有限公司办公楼,1,2025-02-28 13:05:23,1
C00002507,HOME,重庆,深圳,西峰,杨路q座,1,2025-03-21 20:12:17,1
C00002507,WORK,重庆,淮安,平山,易动力传媒有限公司办公楼,1,2025-03-21 20:12:17,1
C00002508,HOME,湖南,大冶,海陵,合肥路C座,1,2025-02-22 23:58:59,1
C00002509,HOME,河北,昆明,梁平,济南路P座,1,2025-05-01 16:21:30,1
C00002509,WORK,河北,汕尾,淄川,九方网络有限公司办公楼,1,2025-05-01 16:21:30,1
C00002510,HOME,山东,淮安,朝阳,拉萨街s座,1,2025-01-25 21:13:20,1
C00002510,WORK,山东,合肥,沙市,飞海科技传媒有限公司办公楼,1,2025-01-25 21:13:20,1
C00002511,HOME,山东,沈阳,龙潭,潮州街L座,1,2025-03-03 16:10:02,1
C00002511,WORK,山东,合山,友好,佳禾科技有限公司办公楼,1,2025-03-03 16:10:02,1
C00002512,HOME,山东,通辽,华龙,田路g座,1,2025-01-05 13:53:25,1
C00002512,WORK,山东,太原,沙湾,凌颖信息信息有限公司办公楼,1,2025-01-05 13:53:25,1
C00002513,HOME,上海,东莞,兴山,天津街o座,1,2025-01-01 12:35:51,1
C00002513,WORK,上海,长沙,金平,盟新科技有限公司办公楼,1,2025-01-01 12:35:51,1
C00002514,HOME,河南,惠州,沈河,黄街N座,1,2025-03-24 12:33:43,1
C00002515,HOME,重庆,哈尔滨,友好,济南路g座,1,2025-02-01 11:13:11,1
C00002515,WORK,重庆,淮安,牧野,晖来计算机网络有限公司办公楼,1,2025-02-01 11:13:11,1
C00002516,HOME,云南,马鞍山,怀柔,呼和浩特路T座,1,2025-05-08 12:48:08,1
C00002517,HOME,北京,重庆,高坪,殷路I座,1,2025-02-13 22:04:47,1
C00002518,HOME,湖南,杭州,沙湾,黄街o座,1,2025-01-04 22:09:19,1
C00002518,WORK,湖南,齐齐哈尔,金平,浙大万朋传媒有限公司办公楼,1,2025-01-04 22:09:19,1
C00002519,HOME,山东,深圳,大兴,胡街B座,1,2025-01-23 16:18:13,1
C00002519,WORK,山东,昆明,吉区,良诺网络有限公司办公楼,1,2025-01-23 16:18:13,1
C00002520,HOME,广东,太原,大兴,重庆街F座,1,2025-04-26 12:09:31,1
C00002521,HOME,山东,巢湖,滨城,张街R座,1,2025-02-03 19:51:10,1
C00002522,HOME,山东,大冶,兴山,靳街i座,1,2025-04-28 08:23:35,1
C00002522,WORK,山东,合山,翔安,四通信息有限公司办公楼,1,2025-04-28 08:23:35,1
C00002523,HOME,云南,天津,大东,兴城路q座,1,2025-03-27 22:07:16,1
C00002523,WORK,云南,宜都,白云,东方峻景传媒有限公司办公楼,1,2025-03-27 22:07:16,1
C00002524,HOME,安徽,石家庄,江北,周路T座,1,2025-02-05 21:26:34,1
C00002525,HOME,江西,齐齐哈尔,花溪,李街G座,1,2025-02-08 07:00:36,1
C00002525,WORK,江西,邯郸,滨城,万迅电脑传媒有限公司办公楼,1,2025-02-08 07:00:36,1
C00002526,HOME,黑龙江,南昌,吉区,乔街h座,1,2025-01-27 22:14:41,1
C00002526,WORK,黑龙江,柳州,海港,万迅电脑科技有限公司办公楼,1,2025-01-27 22:14:41,1
C00002527,HOME,吉林,南宁,西峰,武汉街F座,1,2025-02-05 12:52:49,1
C00002527,WORK,吉林,郑州,闵行,浙大万朋信息有限公司办公楼,1,2025-02-05 12:52:49,1
C00002528,HOME,江西,哈尔滨,南长,合山街Q座,1,2025-01-11 01:57:45,1
C00002528,WORK,江西,阜新,南溪,快讯传媒有限公司办公楼,1,2025-01-11 01:57:45,1
C00002529,HOME,四川,海门,东城,惠州路y座,1,2025-02-04 16:05:55,1
C00002529,WORK,四川,六安,崇文,银嘉网络有限公司办公楼,1,2025-02-04 16:05:55,1
C00002530,HOME,河南,贵阳,锡山,北镇街S座,1,2025-04-27 06:42:49,1
C00002530,WORK,河南,梧州,牧野,华成育卓信息有限公司办公楼,1,2025-04-27 06:42:49,1
C00002531,HOME,湖北,东莞,徐汇,广州街t座,1,2025-05-14 12:46:08,1
C00002531,WORK,湖北,西安,璧山,网新恒天科技有限公司办公楼,1,2025-05-14 12:46:08,1
C00002532,HOME,山东,潜江,永川,武汉路V座,1,2025-06-11 17:22:26,1
C00002533,HOME,山东,武汉,海陵,重庆路x座,1,2025-02-09 20:42:31,1
C00002534,HOME,河北,太原,萧山,顾路M座,1,2025-03-28 11:23:46,1
C00002534,WORK,河北,东莞,西夏,双敏电子传媒有限公司办公楼,1,2025-03-28 11:23:46,1
C00002535,HOME,湖南,邯郸,龙潭,哈尔滨街Z座,1,2025-01-27 23:00:19,1
C00002535,WORK,湖南,上海,浔阳,飞海科技科技有限公司办公楼,1,2025-01-27 23:00:19,1
C00002536,HOME,江苏,贵阳,孝南,沈阳路E座,1,2025-03-31 00:24:39,1
C00002537,HOME,山东,广州,高明,深圳街I座,1,2025-06-19 21:51:25,1
C00002538,HOME,福建,福州,涪城,王路d座,1,2025-01-25 11:07:54,1
C00002539,HOME,北京,辛集,双滦,宜都路W座,1,2025-04-18 13:07:47,1
C00002539,WORK,北京,嘉禾,山亭,济南亿次元科技有限公司办公楼,1,2025-04-18 13:07:47,1
C00002540,HOME,湖北,合肥,清城,孙街L座,1,2025-05-21 12:07:20,1
C00002541,HOME,浙江,潜江,淄川,六盘水路f座,1,2025-02-24 13:31:58,1
C00002541,WORK,浙江,长春,永川,立信电子网络有限公司办公楼,1,2025-02-24 13:31:58,1
C00002542,HOME,黑龙江,天津,西夏,黄路x座,1,2025-04-21 13:58:09,1
C00002542,WORK,黑龙江,柳州,吉区,时空盒数字信息有限公司办公楼,1,2025-04-21 13:58:09,1
C00002543,HOME,湖南,兴城,平山,朱街U座,1,2025-03-13 12:20:40,1
C00002543,WORK,湖南,武汉,普陀,昊嘉网络有限公司办公楼,1,2025-03-13 12:20:40,1
C00002544,HOME,湖南,南京,沙湾,李街R座,1,2025-01-19 13:20:24,1
C00002545,HOME,北京,沈阳,朝阳,昆明路e座,1,2025-03-17 21:25:10,1
C00002545,WORK,北京,邯郸,高明,通际名联传媒有限公司办公楼,1,2025-03-17 21:25:10,1
C00002546,HOME,广东,关岭,闵行,哈尔滨街n座,1,2025-03-16 07:18:23,1
C00002547,HOME,河南,佛山,长寿,陈路j座,1,2025-01-29 14:36:13,1
C00002548,HOME,湖南,澳门,新城,李路e座,1,2025-03-15 20:07:24,1
C00002548,WORK,湖南,南昌,秀英,通际名联信息有限公司办公楼,1,2025-03-15 20:07:24,1
C00002549,HOME,重庆,合肥,上街,杭州街q座,1,2025-02-09 09:24:18,1
C00002549,WORK,重庆,澳门,东城,超艺传媒有限公司办公楼,1,2025-02-09 09:24:18,1
C00002550,HOME,重庆,澳门,上街,郑州街O座,1,2025-05-21 21:02:36,1
C00002550,WORK,重庆,通辽,吉区,良诺传媒有限公司办公楼,1,2025-05-21 21:02:36,1
C00002551,HOME,广东,邯郸,滨城,李路z座,1,2025-04-30 12:32:59,1
C00002552,HOME,广东,沈阳,上街,荆门路m座,1,2025-01-19 10:43:26,1
C00002553,HOME,山东,永安,沈河,天津街V座,1,2025-01-31 15:46:28,1
C00002553,WORK,山东,兴城,沈河,创联世纪网络有限公司办公楼,1,2025-01-31 15:46:28,1
C00002554,HOME,河南,辽阳,闵行,浦路c座,1,2025-01-17 12:28:33,1
C00002555,HOME,江苏,郑州,江北,井路O座,1,2025-02-26 21:44:58,1
C00002556,HOME,福建,潮州,高港,李街H座,1,2025-04-21 22:52:46,1
C00002556,WORK,福建,昆明,牧野,维旺明科技有限公司办公楼,1,2025-04-21 22:52:46,1
C00002557,HOME,云南,柳州,海陵,邯郸路M座,1,2025-02-06 21:41:49,1
C00002557,WORK,云南,重庆,西峰,太极科技有限公司办公楼,1,2025-02-06 21:41:49,1
C00002558,HOME,江西,哈尔滨,清城,哈尔滨街u座,1,2025-01-24 16:55:03,1
C00002558,WORK,江西,荆门,清浦,图龙信息传媒有限公司办公楼,1,2025-01-24 16:55:03,1
C00002559,HOME,浙江,广州,涪城,济南街D座,1,2025-02-03 10:08:04,1
C00002559,WORK,浙江,海口,翔安,超艺科技有限公司办公楼,1,2025-02-03 10:08:04,1
C00002560,HOME,云南,杭州,徐汇,阜新街x座,1,2025-01-26 18:42:48,1
C00002561,HOME,江苏,南宁,梁平,刘路j座,1,2025-02-14 20:17:10,1
C00002561,WORK,江苏,北镇,大东,合联电子网络有限公司办公楼,1,2025-02-14 20:17:10,1
C00002562,HOME,山东,宜都,朝阳,荆门街T座,1,2025-06-14 20:37:31,1
C00002563,HOME,河南,马鞍山,徐汇,兴城街m座,1,2025-01-09 22:27:34,1
C00002563,WORK,河南,郑州,永川,毕博诚网络有限公司办公楼,1,2025-01-09 22:27:34,1
C00002564,HOME,北京,杭州,和平,北京路J座,1,2025-02-04 21:17:23,1
C00002564,WORK,北京,北京,海陵,七喜科技有限公司办公楼,1,2025-02-04 21:17:23,1
C00002565,HOME,黑龙江,海口,江北,李街e座,1,2025-01-05 10:39:42,1
C00002566,HOME,浙江,六盘水,房山,天津路i座,1,2025-02-04 22:12:59,1
C00002566,WORK,浙江,天津,东丽,襄樊地球村科技有限公司办公楼,1,2025-02-04 22:12:59,1
C00002567,HOME,安徽,深圳,合川,台北路j座,1,2025-04-21 21:46:15,1
C00002568,HOME,云南,海门,新城,潮州街w座,1,2025-02-04 00:19:01,1
C00002568,WORK,云南,合肥,大兴,艾提科信网络有限公司办公楼,1,2025-02-04 00:19:01,1
C00002569,HOME,福建,惠州,东丽,林街o座,1,2025-01-08 17:35:02,1
C00002570,HOME,广东,潮州,东城,姜街W座,1,2025-01-19 18:01:29,1
C00002570,WORK,广东,马鞍山,长寿,晖来计算机传媒有限公司办公楼,1,2025-01-19 18:01:29,1
C00002571,HOME,山东,台北,清河,孙街o座,1,2025-05-03 20:03:18,1
C00002571,WORK,山东,兴安盟,海陵,浦华众城信息有限公司办公楼,1,2025-05-03 20:03:18,1
C00002572,HOME,江西,沈阳,蓟州,易路x座,1,2025-04-07 13:06:40,1
C00002572,WORK,江西,海门,崇文,明腾传媒有限公司办公楼,1,2025-04-07 13:06:40,1
C00002573,HOME,江苏,乌鲁木齐,华龙,宜都路V座,1,2025-04-27 22:03:50,1
C00002574,HOME,江西,邯郸,锡山,香港路e座,1,2025-01-25 12:03:33,1
C00002575,HOME,湖南,南京,沙湾,李街B座,1,2025-01-15 02:23:00,1
C00002576,HOME,广东,佛山,蓟州,李街A座,1,2025-01-30 22:36:43,1
C00002577,HOME,山东,昆明,静安,北京路W座,1,2025-02-10 11:41:24,1
C00002577,WORK,山东,拉萨,金平,凌颖信息网络有限公司办公楼,1,2025-02-10 11:41:24,1
C00002578,HOME,重庆,长春,安次,张街G座,1,2025-02-05 15:31:08,1
C00002578,WORK,重庆,武汉,牧野,图龙信息网络有限公司办公楼,1,2025-02-05 15:31:08,1
C00002579,HOME,江苏,哈尔滨,梁平,梧州街Q座,1,2025-01-11 02:34:12,1
C00002579,WORK,江苏,海口,魏都,新格林耐特信息有限公司办公楼,1,2025-01-11 02:34:12,1
C00002580,HOME,北京,通辽,静安,刘街n座,1,2025-06-18 14:17:12,1
C00002581,HOME,山东,佛山,安次,兴安盟路o座,1,2025-02-04 14:45:52,1
C00002582,HOME,湖北,宁德,合川,杭州路V座,1,2025-05-02 15:09:53,1
C00002583,HOME,广东,深圳,华龙,章街J座,1,2025-03-21 09:32:58,1
C00002584,HOME,湖北,贵阳,怀柔,上海街P座,1,2025-04-19 12:48:29,1
C00002585,HOME,山东,南宁,高坪,重庆街R座,1,2025-05-01 20:39:14,1
C00002585,WORK,山东,太原,锡山,数字100科技有限公司办公楼,1,2025-05-01 20:39:14,1
C00002586,HOME,河南,沈阳,城北,傅街j座,1,2025-05-06 10:21:09,1
C00002586,WORK,河南,呼和浩特,徐汇,新格林耐特科技有限公司办公楼,1,2025-05-06 10:21:09,1
C00002587,HOME,四川,永安,清河,济南街U座,1,2025-03-22 21:20:07,1
C00002588,HOME,广东,呼和浩特,沈河,拉萨街y座,1,2025-04-18 22:22:27,1
C00002589,HOME,江西,呼和浩特,安次,长沙路m座,1,2025-02-06 12:58:15,1
C00002590,HOME,河北,梧州,和平,刘街n座,1,2025-02-01 22:46:39,1
C00002590,WORK,河北,贵阳,门头沟,天益信息有限公司办公楼,1,2025-02-01 22:46:39,1
C00002591,HOME,河北,东莞,龙潭,通辽街N座,1,2025-01-30 19:07:06,1
C00002591,WORK,河北,重庆,崇文,图龙信息网络有限公司办公楼,1,2025-01-30 19:07:06,1
C00002592,HOME,浙江,潜江,翔安,呼和浩特街r座,1,2025-01-05 12:10:55,1
C00002592,WORK,浙江,兰州,淄川,惠派国际公司网络有限公司办公楼,1,2025-01-05 12:10:55,1
C00002593,HOME,山东,沈阳,东城,刘路v座,1,2025-01-28 21:02:44,1
C00002594,HOME,重庆,郑州,长寿,济南街f座,1,2025-02-09 13:28:28,1
C00002595,HOME,浙江,广州,梁平,涂路j座,1,2025-03-07 19:14:09,1
C00002595,WORK,浙江,杭州,安次,天益传媒有限公司办公楼,1,2025-03-07 19:14:09,1
C00002596,HOME,湖北,北镇,和平,陈路F座,1,2025-02-11 22:54:27,1
C00002596,WORK,湖北,西宁,城东,国讯信息有限公司办公楼,1,2025-02-11 22:54:27,1
C00002597,HOME,河北,南宁,大兴,钟街o座,1,2025-05-08 20:30:48,1
C00002597,WORK,河北,合肥,海陵,泰麒麟信息有限公司办公楼,1,2025-05-08 20:30:48,1
C00002598,HOME,河南,巢湖,海陵,合山街F座,1,2025-04-10 00:19:25,1
C00002598,WORK,河南,齐齐哈尔,大兴,易动力科技有限公司办公楼,1,2025-04-10 00:19:25,1
C00002599,HOME,江苏,乌鲁木齐,长寿,东莞街e座,1,2025-01-29 22:57:14,1
C00002600,HOME,江苏,兴城,普陀,广州路A座,1,2025-05-11 20:05:17,1
C00002600,WORK,江苏,淮安,孝南,凌颖信息传媒有限公司办公楼,1,2025-05-11 20:05:17,1
C00002601,HOME,上海,齐齐哈尔,滨城,彭路m座,1,2025-01-29 21:31:47,1
C00002602,HOME,江西,北镇,西夏,长春路a座,1,2025-01-18 13:19:51,1
C00002603,HOME,河北,郑州,东丽,哈尔滨街J座,1,2025-05-01 09:10:54,1
C00002604,HOME,河北,济南,白云,阎路s座,1,2025-01-15 20:10:57,1
C00002605,HOME,重庆,大冶,牧野,彭街i座,1,2025-06-08 20:09:32,1
C00002605,WORK,重庆,贵阳,怀柔,超艺网络有限公司办公楼,1,2025-06-08 20:09:32,1
C00002606,HOME,浙江,东莞,金平,银川街f座,1,2025-03-17 16:24:23,1
C00002606,WORK,浙江,张家港,大东,飞海科技传媒有限公司办公楼,1,2025-03-17 16:24:23,1
C00002607,HOME,河北,沈阳,静安,杨街H座,1,2025-01-24 12:40:40,1
C00002608,HOME,安徽,兰州,清浦,栗路i座,1,2025-02-02 12:52:13,1
C00002608,WORK,安徽,阜新,沈北新,飞海科技网络有限公司办公楼,1,2025-02-02 12:52:13,1
C00002609,HOME,北京,东莞,和平,潜江街b座,1,2025-01-21 21:20:53,1
C00002609,WORK,北京,拉萨,滨城,浙大万朋网络有限公司办公楼,1,2025-01-21 21:20:53,1
C00002610,HOME,河北,拉萨,东丽,福州街J座,1,2025-04-07 16:27:26,1
C00002610,WORK,河北,淮安,魏都,易动力科技有限公司办公楼,1,2025-04-07 16:27:26,1
C00002611,HOME,广东,广州,永川,秦街M座,1,2025-05-06 18:27:39,1
C00002612,HOME,河北,南昌,沈北新,长春街Z座,1,2025-04-15 12:33:55,1
C00002613,HOME,湖南,宁德,东城,海口街W座,1,2025-05-15 20:34:01,1
C00002613,WORK,湖南,昆明,东丽,同兴万点信息有限公司办公楼,1,2025-05-15 20:34:01,1
C00002614,HOME,山东,长春,白云,合肥街e座,1,2025-01-07 20:26:08,1
C00002615,HOME,山东,沈阳,高港,沈阳路d座,1,2025-02-10 13:20:05,1
C00002616,HOME,四川,张家港,丰都,马街W座,1,2025-02-23 12:48:17,1
C00002617,HOME,福建,关岭,友好,包路w座,1,2025-03-08 13:34:56,1
C00002618,HOME,湖北,武汉,沙市,李路k座,1,2025-01-25 13:19:00,1
C00002618,WORK,湖北,天津,怀柔,七喜网络有限公司办公楼,1,2025-01-25 13:19:00,1
C00002619,HOME,陕西,阜新,长寿,沈阳街D座,1,2025-05-17 10:59:35,1
C00002620,HOME,湖南,辽阳,南溪,深圳路y座,1,2025-02-01 15:32:46,1
C00002621,HOME,重庆,沈阳,浔阳,廖路c座,1,2025-04-24 11:37:03,1
C00002622,HOME,广东,太原,魏都,吴街r座,1,2025-04-03 10:09:56,1
C00002622,WORK,广东,澳门,怀柔,泰麒麟传媒有限公司办公楼,1,2025-04-03 10:09:56,1
C00002623,HOME,云南,潜江,龙潭,刘街d座,1,2025-02-01 16:14:33,1
C00002623,WORK,云南,乌鲁木齐,南长,和泰网络有限公司办公楼,1,2025-02-01 16:14:33,1
C00002624,HOME,湖南,重庆,和平,成都路x座,1,2025-03-23 20:45:13,1
C00002624,WORK,湖南,南宁,秀英,精芯科技有限公司办公楼,1,2025-03-23 20:45:13,1
C00002625,HOME,山东,惠州,龙潭,成路m座,1,2025-02-02 18:01:38,1
C00002626,HOME,辽宁,拉萨,白云,香港路n座,1,2025-02-09 16:40:58,1
C00002626,WORK,辽宁,南宁,华龙,戴硕电子网络有限公司办公楼,1,2025-02-09 16:40:58,1
C00002627,HOME,陕西,合山,清浦,康路R座,1,2025-05-11 11:50:14,1
C00002627,WORK,陕西,兰州,海陵,昊嘉信息有限公司办公楼,1,2025-05-11 11:50:14,1
C00002628,HOME,广东,永安,和平,潜江路F座,1,2025-04-21 13:46:47,1
C00002629,HOME,山东,齐齐哈尔,长寿,长沙路a座,1,2025-04-12 20:49:36,1
C00002630,HOME,北京,沈阳,白云,长春街E座,1,2025-02-06 11:50:58,1
C00002631,HOME,河南,石家庄,城东,佛山路g座,1,2025-01-16 20:19:01,1
C00002632,HOME,河南,海口,大兴,六盘水街C座,1,2025-05-12 20:11:09,1
C00002632,WORK,河南,兴城,西夏,雨林木风计算机网络有限公司办公楼,1,2025-05-12 20:11:09,1
C00002633,HOME,北京,佛山,滨城,钟路k座,1,2025-01-26 17:06:24,1
C00002633,WORK,北京,南宁,海港,易动力网络有限公司办公楼,1,2025-01-26 17:06:24,1
C00002634,HOME,福建,马鞍山,崇文,阎路g座,1,2025-02-10 14:21:28,1
C00002634,WORK,福建,南京,锡山,合联电子科技有限公司办公楼,1,2025-02-10 14:21:28,1
C00002635,HOME,重庆,荆门,崇文,哈尔滨街G座,1,2025-03-01 20:06:46,1
C00002636,HOME,浙江,佛山,海港,邯郸街G座,1,2025-06-13 02:26:02,1
C00002636,WORK,浙江,兰州,翔安,恩悌传媒有限公司办公楼,1,2025-06-13 02:26:02,1
C00002637,HOME,福建,六安,徐汇,北京街d座,1,2025-03-02 09:54:27,1
C00002638,HOME,江西,武汉,高明,北京街d座,1,2025-01-24 20:57:46,1
C00002639,HOME,湖北,台北,闵行,王街o座,1,2025-03-17 20:53:55,1
C00002640,HOME,浙江,永安,淄川,周路K座,1,2025-04-02 21:05:35,1
C00002641,HOME,河南,巢湖,江北,郑州街O座,1,2025-01-28 15:13:27,1
C00002641,WORK,河南,北京,和平,襄樊地球村科技有限公司办公楼,1,2025-01-28 15:13:27,1
C00002642,HOME,重庆,巢湖,牧野,计路a座,1,2025-05-06 20:33:38,1
C00002643,HOME,江苏,宁德,东城,马街P座,1,2025-01-10 18:55:43,1
C00002644,HOME,四川,深圳,牧野,荆门街e座,1,2025-01-17 21:37:48,1
C00002645,HOME,浙江,柳州,双滦,连街u座,1,2025-02-14 12:12:04,1
C00002645,WORK,浙江,辛集,金平,通际名联传媒有限公司办公楼,1,2025-02-14 12:12:04,1
C00002646,HOME,湖北,昆明,城东,钟街q座,1,2025-02-17 00:31:22,1
C00002647,HOME,上海,永安,友好,刘街z座,1,2025-01-10 13:04:13,1
C00002648,HOME,湖南,南京,普陀,孙路A座,1,2025-03-09 21:16:56,1
C00002649,HOME,黑龙江,呼和浩特,大兴,西安街P座,1,2025-04-15 13:03:12,1
C00002650,HOME,广东,惠州,淄川,石家庄路h座,1,2025-01-07 13:20:16,1
C00002651,HOME,辽宁,齐齐哈尔,龙潭,王街F座,1,2025-03-09 10:40:39,1
C00002652,HOME,浙江,大冶,南长,汪街F座,1,2025-04-22 19:00:51,1
C00002652,WORK,浙江,永安,城北,创联世纪传媒有限公司办公楼,1,2025-04-22 19:00:51,1
C00002653,HOME,黑龙江,潜江,南湖,蒋街m座,1,2025-01-24 22:21:44,1
C00002653,WORK,黑龙江,昆明,梁平,昂歌信息信息有限公司办公楼,1,2025-01-24 22:21:44,1
C00002654,HOME,四川,贵阳,城东,石家庄路t座,1,2025-03-22 13:29:24,1
C00002654,WORK,四川,澳门,东丽,南康科技有限公司办公楼,1,2025-03-22 13:29:24,1
C00002655,HOME,江苏,荆门,南溪,惠州街s座,1,2025-05-29 22:03:04,1
C00002655,WORK,江苏,宁德,丰都,联软信息有限公司办公楼,1,2025-05-29 22:03:04,1
C00002656,HOME,云南,昆明,安次,台北街K座,1,2025-05-14 06:25:30,1
C00002656,WORK,云南,马鞍山,花溪,凌云传媒有限公司办公楼,1,2025-05-14 06:25:30,1
C00002657,HOME,广东,天津,山亭,孙街E座,1,2025-02-08 12:51:14,1
C00002658,HOME,湖北,兴城,沙市,兴城街H座,1,2025-04-26 22:57:09,1
C00002658,WORK,湖北,拉萨,孝南,鸿睿思博网络有限公司办公楼,1,2025-04-26 22:57:09,1
C00002659,HOME,山东,澳门,徐汇,孙街b座,1,2025-05-02 21:43:29,1
C00002659,WORK,山东,天津,涪城,昊嘉传媒有限公司办公楼,1,2025-05-02 21:43:29,1
C00002660,HOME,上海,南京,金平,南京街T座,1,2025-03-31 22:06:53,1
C00002660,WORK,上海,昆明,沙市,MBP软件传媒有限公司办公楼,1,2025-03-31 22:06:53,1
C00002661,HOME,广东,荆门,东丽,时街q座,1,2025-01-19 12:52:45,1
C00002661,WORK,广东,太原,金平,MBP软件信息有限公司办公楼,1,2025-01-19 12:52:45,1
C00002662,HOME,北京,银川,锡山,北镇路h座,1,2025-05-12 21:12:59,1
C00002663,HOME,湖北,天津,金平,马路o座,1,2025-04-13 01:22:32,1
C00002664,HOME,湖北,西宁,高港,拉萨街g座,1,2025-02-25 21:09:59,1
C00002665,HOME,江苏,广州,门头沟,黄路u座,1,2025-01-27 16:12:56,1
C00002665,WORK,江苏,辛集,滨城,时刻传媒有限公司办公楼,1,2025-01-27 16:12:56,1
C00002666,HOME,河南,哈尔滨,清河,南昌街L座,1,2025-03-31 06:19:36,1
C00002667,HOME,山东,武汉,新城,李街P座,1,2025-05-17 21:54:47,1
C00002668,HOME,浙江,东莞,秀英,福州街L座,1,2025-01-01 06:16:06,1
C00002668,WORK,浙江,沈阳,合川,九方信息有限公司办公楼,1,2025-01-01 06:16:06,1
C00002669,HOME,重庆,香港,丰都,佛山路Q座,1,2025-06-07 20:47:09,1
C00002670,HOME,北京,深圳,沈河,杜街V座,1,2025-02-11 06:10:53,1
C00002671,HOME,四川,郑州,城北,唐路h座,1,2025-01-26 13:56:49,1
C00002672,HOME,辽宁,六安,梁平,刘街W座,1,2025-01-25 09:33:17,1
C00002673,HOME,福建,汕尾,清浦,石街R座,1,2025-05-19 13:52:34,1
C00002674,HOME,四川,兴安盟,清城,张路T座,1,2025-06-10 12:54:58,1
C00002675,HOME,山东,齐齐哈尔,大东,萧街R座,1,2025-04-29 13:36:46,1
C00002676,HOME,上海,兰州,大东,赵路C座,1,2025-05-14 21:14:56,1
C00002677,HOME,湖北,北镇,崇文,刘街n座,1,2025-03-25 13:52:50,1
C00002678,HOME,四川,海门,金平,王路p座,1,2025-01-24 12:08:41,1
C00002678,WORK,四川,银川,萧山,海创传媒有限公司办公楼,1,2025-01-24 12:08:41,1
